Press (GPa)	Temp (K)	Density (gcm^-3)	dT/dP_S (K/GPa)
1.14879084e-05	1196.38554	2.08058756e-05	19803810.3
1.14879084e-05	1200	2.07432029e-05	19843821.9
1.21433175e-05	300	0.996516892	19.7812049
1.21433175e-05	303.614458	0.995468507	22.4295529
1.21433175e-05	307.228916	0.994307136	25.0062326
1.21433175e-05	310.843373	0.993039294	27.5247737
1.21433175e-05	314.457831	0.991670701	29.996721
1.21433175e-05	318.072289	0.990206403	32.4320154
1.21433175e-05	321.686747	0.988650872	34.8392907
1.21433175e-05	325.301205	8.11838982e-05	6496939.12
1.21433175e-05	328.915663	8.02729041e-05	6584529.39
1.21433175e-05	332.53012	7.93835724e-05	6666386.7
1.21433175e-05	336.144578	7.85148871e-05	6744713.66
1.21433175e-05	339.759036	7.76659684e-05	6820758.8
1.21433175e-05	343.373494	7.68360286e-05	6895239.07
1.21433175e-05	346.987952	7.60243478e-05	6968574.37
1.21433175e-05	350.60241	7.52302582e-05	7041017.42
1.21433175e-05	354.216867	7.44531356e-05	7112725.75
1.21433175e-05	357.831325	7.3692393e-05	7183802.01
1.21433175e-05	361.445783	7.2947476e-05	7254316.5
1.21433175e-05	365.060241	7.22178595e-05	7324319.98
1.21433175e-05	368.674699	7.15030454e-05	7393851.05
1.21433175e-05	372.289157	7.08025599e-05	7462940.4
1.21433175e-05	375.903614	7.01159519e-05	7531613.37
1.21433175e-05	379.518072	6.94427914e-05	7599891.51
1.21433175e-05	383.13253	6.87826679e-05	7667793.5
1.21433175e-05	386.746988	6.81351891e-05	7735335.81
1.21433175e-05	390.361446	6.74999799e-05	7802533.16
1.21433175e-05	393.975904	6.6876681e-05	7869398.76
1.21433175e-05	397.590361	6.62649485e-05	7935944.58
1.21433175e-05	401.204819	6.56644522e-05	8002181.49
1.21433175e-05	404.819277	6.50748756e-05	8068119.45
1.21433175e-05	408.433735	6.44959147e-05	8133767.55
1.21433175e-05	412.048193	6.39272772e-05	8199134.18
1.21433175e-05	415.662651	6.33686823e-05	8264227.05
1.21433175e-05	419.277108	6.28198598e-05	8329053.31
1.21433175e-05	422.891566	6.22805496e-05	8393619.55
1.21433175e-05	426.506024	6.1750501e-05	8457931.93
1.21433175e-05	430.120482	6.12294728e-05	8521996.16
1.21433175e-05	433.73494	6.07172322e-05	8585817.57
1.21433175e-05	437.349398	6.02135548e-05	8649401.15
1.21433175e-05	440.963855	5.97182239e-05	8712751.56
1.21433175e-05	444.578313	5.92310305e-05	8775873.19
1.21433175e-05	448.192771	5.87517726e-05	8838770.15
1.21433175e-05	451.807229	5.82802552e-05	8901446.32
1.21433175e-05	455.421687	5.78162897e-05	8963905.36
1.21433175e-05	459.036145	5.73596937e-05	9026150.72
1.21433175e-05	462.650602	5.6910291e-05	9088185.66
1.21433175e-05	466.26506	5.64679109e-05	9150013.28
1.21433175e-05	469.879518	5.60323883e-05	9211636.5
1.21433175e-05	473.493976	5.56035632e-05	9273058.12
1.21433175e-05	477.108434	5.5181281e-05	9334280.76
1.21433175e-05	480.722892	5.47653915e-05	9395306.94
1.21433175e-05	484.337349	5.43557494e-05	9456139.05
1.21433175e-05	487.951807	5.39522138e-05	9516779.36
1.21433175e-05	491.566265	5.35546479e-05	9577230.05
1.21433175e-05	495.180723	5.31629194e-05	9637493.17
1.21433175e-05	498.795181	5.27768996e-05	9697570.69
1.21433175e-05	502.409639	5.23964637e-05	9757464.49
1.21433175e-05	506.024096	5.20214906e-05	9817176.37
1.21433175e-05	509.638554	5.16518628e-05	9876708.04
1.21433175e-05	513.253012	5.12874661e-05	9936061.12
1.21433175e-05	516.86747	5.09281894e-05	9995237.18
1.21433175e-05	520.481928	5.05739251e-05	10054237.7
1.21433175e-05	524.096386	5.02245685e-05	10113064.1
1.21433175e-05	527.710843	4.98800176e-05	10171717.8
1.21433175e-05	531.325301	4.95401736e-05	10230200
1.21433175e-05	534.939759	4.92049401e-05	10288512
1.21433175e-05	538.554217	4.88742235e-05	10346655
1.21433175e-05	542.168675	4.85479328e-05	10404630
1.21433175e-05	545.783133	4.82259793e-05	10462438.3
1.21433175e-05	549.39759	4.79082767e-05	10520080.7
1.21433175e-05	553.012048	4.75947411e-05	10577558.4
1.21433175e-05	556.626506	4.72852907e-05	10634872.2
1.21433175e-05	560.240964	4.69798459e-05	10692023
1.21433175e-05	563.855422	4.66783291e-05	10749011.8
1.21433175e-05	567.46988	4.63806648e-05	10805839.3
1.21433175e-05	571.084337	4.60867794e-05	10862506.3
1.21433175e-05	574.698795	4.57966011e-05	10919013.6
1.21433175e-05	578.313253	4.551006e-05	10975361.9
1.21433175e-05	581.927711	4.52270879e-05	11031551.9
1.21433175e-05	585.542169	4.49476185e-05	11087584.3
1.21433175e-05	589.156627	4.46715868e-05	11143459.6
1.21433175e-05	592.771084	4.43989297e-05	11199178.6
1.21433175e-05	596.385542	4.41295854e-05	11254741.7
1.21433175e-05	600	4.38634939e-05	11310149.6
1.21433175e-05	603.614458	4.36005964e-05	11365402.7
1.21433175e-05	607.228916	4.33408355e-05	11420501.7
1.21433175e-05	610.843373	4.30841555e-05	11475447
1.21433175e-05	614.457831	4.28305015e-05	11530239.1
1.21433175e-05	618.072289	4.25798205e-05	11584878.5
1.21433175e-05	621.686747	4.23320601e-05	11639365.5
1.21433175e-05	625.301205	4.20871697e-05	11693700.8
1.21433175e-05	628.915663	4.18450996e-05	11747884.7
1.21433175e-05	632.53012	4.16058011e-05	11801917.6
1.21433175e-05	636.144578	4.13692269e-05	11855799.9
1.21433175e-05	639.759036	4.11353306e-05	11909532
1.21433175e-05	643.373494	4.0904067e-05	11963114.4
1.21433175e-05	646.987952	4.06753917e-05	12016547.4
1.21433175e-05	650.60241	4.04492615e-05	12069831.4
1.21433175e-05	654.216867	4.0225634e-05	12122966.7
1.21433175e-05	657.831325	4.00044679e-05	12175953.8
1.21433175e-05	661.445783	3.97857227e-05	12228793
1.21433175e-05	665.060241	3.95693587e-05	12281484.6
1.21433175e-05	668.674699	3.93553374e-05	12334029.1
1.21433175e-05	672.289157	3.91436207e-05	12386426.8
1.21433175e-05	675.903614	3.89341715e-05	12438678.1
1.21433175e-05	679.518072	3.87269537e-05	12490783.3
1.21433175e-05	683.13253	3.85219316e-05	12542742.7
1.21433175e-05	686.746988	3.83190706e-05	12594556.9
1.21433175e-05	690.361446	3.81183366e-05	12646226.1
1.21433175e-05	693.975904	3.79196962e-05	12697750.7
1.21433175e-05	697.590361	3.77231168e-05	12749131.1
1.21433175e-05	701.204819	3.75285666e-05	12800367.7
1.21433175e-05	704.819277	3.73360142e-05	12851460.9
1.21433175e-05	708.433735	3.71454289e-05	12902411
1.21433175e-05	712.048193	3.69567807e-05	12953218.4
1.21433175e-05	715.662651	3.67700402e-05	13003883.6
1.21433175e-05	719.277108	3.65851786e-05	13054407
1.21433175e-05	722.891566	3.64021677e-05	13104789
1.21433175e-05	726.506024	3.62209797e-05	13155030
1.21433175e-05	730.120482	3.60415876e-05	13205130.5
1.21433175e-05	733.73494	3.58639646e-05	13255090.8
1.21433175e-05	737.349398	3.56880849e-05	13304911.5
1.21433175e-05	740.963855	3.55139228e-05	13354593
1.21433175e-05	744.578313	3.53414532e-05	13404135.7
1.21433175e-05	748.192771	3.51706515e-05	13453540.2
1.21433175e-05	751.807229	3.50014938e-05	13502806.9
1.21433175e-05	755.421687	3.48339563e-05	13551936.4
1.21433175e-05	759.036145	3.46680158e-05	13600929
1.21433175e-05	762.650602	3.45036496e-05	13649785.4
1.21433175e-05	766.26506	3.43408354e-05	13698506
1.21433175e-05	769.879518	3.41795513e-05	13747091.4
1.21433175e-05	773.493976	3.40197758e-05	13795542.2
1.21433175e-05	777.108434	3.38614878e-05	13843858.7
1.21433175e-05	780.722892	3.37046666e-05	13892041.8
1.21433175e-05	784.337349	3.3549292e-05	13940091.8
1.21433175e-05	787.951807	3.33953439e-05	13988009.3
1.21433175e-05	791.566265	3.32428028e-05	14035795
1.21433175e-05	795.180723	3.30916496e-05	14083449.5
1.21433175e-05	798.795181	3.29418652e-05	14130973.3
1.21433175e-05	802.409639	3.27934313e-05	14178367.1
1.21433175e-05	806.024096	3.26463295e-05	14225631.5
1.21433175e-05	809.638554	3.25005421e-05	14272767.1
1.21433175e-05	813.253012	3.23560515e-05	14319774.6
1.21433175e-05	816.86747	3.22128405e-05	14366654.6
1.21433175e-05	820.481928	3.20708921e-05	14413407.7
1.21433175e-05	824.096386	3.19301897e-05	14460034.8
1.21433175e-05	827.710843	3.17907169e-05	14506536.3
1.21433175e-05	831.325301	3.16524577e-05	14552913
1.21433175e-05	834.939759	3.15153963e-05	14599165.6
1.21433175e-05	838.554217	3.13795173e-05	14645294.9
1.21433175e-05	842.168675	3.12448052e-05	14691301.4
1.21433175e-05	845.783133	3.11112453e-05	14737185.9
1.21433175e-05	849.39759	3.09788227e-05	14782949.2
1.21433175e-05	853.012048	3.08475231e-05	14828592
1.21433175e-05	856.626506	3.0717332e-05	14874115
1.21433175e-05	860.240964	3.05882357e-05	14919518.9
1.21433175e-05	863.855422	3.04602202e-05	14964804.6
1.21433175e-05	867.46988	3.03332721e-05	15009972.7
1.21433175e-05	871.084337	3.02073781e-05	15055024.1
1.21433175e-05	874.698795	3.00825251e-05	15099959.5
1.21433175e-05	878.313253	2.99587003e-05	15144779.6
1.21433175e-05	881.927711	2.98358909e-05	15189485.4
1.21433175e-05	885.542169	2.97140846e-05	15234077.5
1.21433175e-05	889.156627	2.95932691e-05	15278556.7
1.21433175e-05	892.771084	2.94734323e-05	15322923.9
1.21433175e-05	896.385542	2.93545624e-05	15367179.8
1.21433175e-05	900	2.92366478e-05	15411325.3
1.21433175e-05	903.614458	2.91196769e-05	15455361.2
1.21433175e-05	907.228916	2.90036385e-05	15499288.2
1.21433175e-05	910.843373	2.88885215e-05	15543107.3
1.21433175e-05	914.457831	2.87743149e-05	15586819.2
1.21433175e-05	918.072289	2.8661008e-05	15630424.8
1.21433175e-05	921.686747	2.85485901e-05	15673924.9
1.21433175e-05	925.301205	2.84370509e-05	15717320.3
1.21433175e-05	928.915663	2.83263801e-05	15760611.8
1.21433175e-05	932.53012	2.82165675e-05	15803800.4
1.21433175e-05	936.144578	2.81076033e-05	15846886.8
1.21433175e-05	939.759036	2.79994776e-05	15889871.9
1.21433175e-05	943.373494	2.78921808e-05	15932756.6
1.21433175e-05	946.987952	2.77857034e-05	15975541.6
1.21433175e-05	950.60241	2.7680036e-05	16018227.9
1.21433175e-05	954.216867	2.75751695e-05	16060816.3
1.21433175e-05	957.831325	2.74710947e-05	16103307.6
1.21433175e-05	961.445783	2.73678027e-05	16145702.7
1.21433175e-05	965.060241	2.72652847e-05	16188002.5
1.21433175e-05	968.674699	2.71635321e-05	16230207.8
1.21433175e-05	972.289157	2.70625363e-05	16272319.5
1.21433175e-05	975.903614	2.69622889e-05	16314338.4
1.21433175e-05	979.518072	2.68627815e-05	16356265.3
1.21433175e-05	983.13253	2.67640061e-05	16398101.2
1.21433175e-05	986.746988	2.66659546e-05	16439846.9
1.21433175e-05	990.361446	2.6568619e-05	16481503.3
1.21433175e-05	993.975904	2.64719916e-05	16523071.1
1.21433175e-05	997.590361	2.63760646e-05	16564551.3
1.21433175e-05	1001.20482	2.62808304e-05	16605944.7
1.21433175e-05	1004.81928	2.61862816e-05	16647252.2
1.21433175e-05	1008.43373	2.60924108e-05	16688474.6
1.21433175e-05	1012.04819	2.59992107e-05	16729612.7
1.21433175e-05	1015.66265	2.59066741e-05	16770667.5
1.21433175e-05	1019.27711	2.58147941e-05	16811639.7
1.21433175e-05	1022.89157	2.57235636e-05	16852530.2
1.21433175e-05	1026.50602	2.56329757e-05	16893339.9
1.21433175e-05	1030.12048	2.55430237e-05	16934069.6
1.21433175e-05	1033.73494	2.5453701e-05	16974720
1.21433175e-05	1037.3494	2.53650009e-05	17015292.2
1.21433175e-05	1040.96386	2.52769169e-05	17055786.8
1.21433175e-05	1044.57831	2.51894427e-05	17096204.7
1.21433175e-05	1048.19277	2.51025719e-05	17136546.8
1.21433175e-05	1051.80723	2.50162984e-05	17176813.9
1.21433175e-05	1055.42169	2.49306159e-05	17217006.7
1.21433175e-05	1059.03614	2.48455185e-05	17257126.2
1.21433175e-05	1062.6506	2.4761e-05	17297173.1
1.21433175e-05	1066.26506	2.46770548e-05	17337148.2
1.21433175e-05	1069.87952	2.45936769e-05	17377052.3
1.21433175e-05	1073.49398	2.45108606e-05	17416886.4
1.21433175e-05	1077.10843	2.44286003e-05	17456651
1.21433175e-05	1080.72289	2.43468903e-05	17496347.1
1.21433175e-05	1084.33735	2.42657252e-05	17535975.5
1.21433175e-05	1087.95181	2.41850996e-05	17575536.9
1.21433175e-05	1091.56627	2.4105008e-05	17615032
1.21433175e-05	1095.18072	2.40254452e-05	17654461.8
1.21433175e-05	1098.79518	2.3946406e-05	17693827
1.21433175e-05	1102.40964	2.38678852e-05	17733128.3
1.21433175e-05	1106.0241	2.37898777e-05	17772366.5
1.21433175e-05	1109.63855	2.37123785e-05	17811542.3
1.21433175e-05	1113.25301	2.36353827e-05	17850656.7
1.21433175e-05	1116.86747	2.35588853e-05	17889710.2
1.21433175e-05	1120.48193	2.34828816e-05	17928703.6
1.21433175e-05	1124.09639	2.34073668e-05	17967637.7
1.21433175e-05	1127.71084	2.33323361e-05	18006513.3
1.21433175e-05	1131.3253	2.3257785e-05	18045331
1.21433175e-05	1134.93976	2.31837088e-05	18084091.6
1.21433175e-05	1138.55422	2.31101031e-05	18122795.8
1.21433175e-05	1142.16867	2.30369633e-05	18161444.3
1.21433175e-05	1145.78313	2.2964285e-05	18200038
1.21433175e-05	1149.39759	2.28920639e-05	18238577.3
1.21433175e-05	1153.01205	2.28202958e-05	18277063.2
1.21433175e-05	1156.62651	2.27489762e-05	18315496.2
1.21433175e-05	1160.24096	2.26781011e-05	18353877.1
1.21433175e-05	1163.85542	2.26076663e-05	18392206.6
1.21433175e-05	1167.46988	2.25376678e-05	18430485.3
1.21433175e-05	1171.08434	2.24681014e-05	18468713.9
1.21433175e-05	1174.6988	2.23989631e-05	18506893.1
1.21433175e-05	1178.31325	2.23302492e-05	18545023.6
1.21433175e-05	1181.92771	2.22619555e-05	18583106.1
1.21433175e-05	1185.54217	2.21940784e-05	18621141.1
1.21433175e-05	1189.15663	2.2126614e-05	18659129.4
1.21433175e-05	1192.77108	2.20595585e-05	18697071.6
1.21433175e-05	1196.38554	2.19929082e-05	18734968.4
1.21433175e-05	1200	2.19266596e-05	18772820.3
1.2836119e-05	300	0.996517203	19.7812575
1.2836119e-05	303.614458	0.995468815	22.4295952
1.2836119e-05	307.228916	0.994307442	25.0062651
1.2836119e-05	310.843373	0.993039599	27.524797
1.2836119e-05	314.457831	0.991671005	29.9967357
1.2836119e-05	318.072289	0.990206706	32.4320217
1.2836119e-05	321.686747	0.988651174	34.8392889
1.2836119e-05	325.301205	8.58342782e-05	6137616.51
1.2836119e-05	328.915663	8.48698147e-05	6222712.34
1.2836119e-05	332.53012	8.39284492e-05	6301544.36
1.2836119e-05	336.144578	8.30090591e-05	6376551.44
1.2836119e-05	339.759036	8.21106836e-05	6449115.67
1.2836119e-05	343.373494	8.12324695e-05	6520029.14
1.2836119e-05	346.987952	8.03736409e-05	6589754.01
1.2836119e-05	350.60241	7.9533481e-05	6658566.77
1.2836119e-05	354.216867	7.8711321e-05	6726638.44
1.2836119e-05	357.831325	7.79065332e-05	6794079.28
1.2836119e-05	361.445783	7.71185255e-05	6860963.93
1.2836119e-05	365.060241	7.63467376e-05	6927345.66
1.2836119e-05	368.674699	7.55906385e-05	6993264.46
1.2836119e-05	372.289157	7.48497233e-05	7058751.84
1.2836119e-05	375.903614	7.41235117e-05	7123833.61
1.2836119e-05	379.518072	7.3411546e-05	7188531.54
1.2836119e-05	383.13253	7.27133895e-05	7252864.47
1.2836119e-05	386.746988	7.2028625e-05	7316848.94
1.2836119e-05	390.361446	7.13568539e-05	7380499.66
1.2836119e-05	393.975904	7.06976943e-05	7443829.86
1.2836119e-05	397.590361	7.00507808e-05	7506851.48
1.2836119e-05	401.204819	6.94157629e-05	7569575.36
1.2836119e-05	404.819277	6.87923044e-05	7632011.4
1.2836119e-05	408.433735	6.81800828e-05	7694168.67
1.2836119e-05	412.048193	6.75787878e-05	7756055.48
1.2836119e-05	415.662651	6.69881215e-05	7817679.51
1.2836119e-05	419.277108	6.64077974e-05	7879047.83
1.2836119e-05	422.891566	6.58375394e-05	7940166.98
1.2836119e-05	426.506024	6.5277082e-05	8001043.06
1.2836119e-05	430.120482	6.47261693e-05	8061681.71
1.2836119e-05	433.73494	6.41845545e-05	8122088.2
1.2836119e-05	437.349398	6.36519998e-05	8182267.44
1.2836119e-05	440.963855	6.31282756e-05	8242224.04
1.2836119e-05	444.578313	6.26131604e-05	8301962.31
1.2836119e-05	448.192771	6.21064403e-05	8361486.28
1.2836119e-05	451.807229	6.16079086e-05	8420799.79
1.2836119e-05	455.421687	6.11173655e-05	8479906.39
1.2836119e-05	459.036145	6.0634618e-05	8538809.49
1.2836119e-05	462.650602	6.01594793e-05	8597512.28
1.2836119e-05	466.26506	5.96917687e-05	8656017.77
1.2836119e-05	469.879518	5.92313114e-05	8714328.83
1.2836119e-05	473.493976	5.87779381e-05	8772448.17
1.2836119e-05	477.108434	5.83314849e-05	8830378.37
1.2836119e-05	480.722892	5.78917929e-05	8888121.87
1.2836119e-05	484.337349	5.74587083e-05	8945680.99
1.2836119e-05	487.951807	5.70320819e-05	9003057.95
1.2836119e-05	491.566265	5.6611769e-05	9060254.84
1.2836119e-05	495.180723	5.61976295e-05	9117273.67
1.2836119e-05	498.795181	5.57895271e-05	9174116.35
1.2836119e-05	502.409639	5.538733e-05	9230784.69
1.2836119e-05	506.024096	5.49909098e-05	9287280.43
1.2836119e-05	509.638554	5.46001423e-05	9343605.23
1.2836119e-05	513.253012	5.42149064e-05	9399760.65
1.2836119e-05	516.86747	5.3835085e-05	9455748.21
1.2836119e-05	520.481928	5.34605638e-05	9511569.33
1.2836119e-05	524.096386	5.30912322e-05	9567225.41
1.2836119e-05	527.710843	5.27269824e-05	9622717.73
1.2836119e-05	531.325301	5.23677096e-05	9678047.56
1.2836119e-05	534.939759	5.20133121e-05	9733216.08
1.2836119e-05	538.554217	5.16636908e-05	9788224.43
1.2836119e-05	542.168675	5.13187492e-05	9843073.71
1.2836119e-05	545.783133	5.09783938e-05	9897764.94
1.2836119e-05	549.39759	5.06425331e-05	9952299.13
1.2836119e-05	553.012048	5.03110784e-05	10006677.2
1.2836119e-05	556.626506	4.99839432e-05	10060900.1
1.2836119e-05	560.240964	4.96610433e-05	10114968.7
1.2836119e-05	563.855422	4.93422966e-05	10168883.8
1.2836119e-05	567.46988	4.90276232e-05	10222646.1
1.2836119e-05	571.084337	4.87169453e-05	10276256.5
1.2836119e-05	574.698795	4.8410187e-05	10329715.7
1.2836119e-05	578.313253	4.81072744e-05	10383024.3
1.2836119e-05	581.927711	4.78081352e-05	10436183.1
1.2836119e-05	585.542169	4.75126993e-05	10489192.6
1.2836119e-05	589.156627	4.72208981e-05	10542053.5
1.2836119e-05	592.771084	4.69326648e-05	10594766.3
1.2836119e-05	596.385542	4.66479341e-05	10647331.6
1.2836119e-05	600	4.63666423e-05	10699750
1.2836119e-05	603.614458	4.60887275e-05	10752022
1.2836119e-05	607.228916	4.58141289e-05	10804148
1.2836119e-05	610.843373	4.55427875e-05	10856128.5
1.2836119e-05	614.457831	4.52746455e-05	10907964.1
1.2836119e-05	618.072289	4.50096464e-05	10959655.1
1.2836119e-05	621.686747	4.47477354e-05	11011202
1.2836119e-05	625.301205	4.44888585e-05	11062605.2
1.2836119e-05	628.915663	4.42329632e-05	11113865.1
1.2836119e-05	632.53012	4.39799982e-05	11164982.2
1.2836119e-05	636.144578	4.37299134e-05	11215956.7
1.2836119e-05	639.759036	4.34826597e-05	11266789.2
1.2836119e-05	643.373494	4.32381893e-05	11317479.9
1.2836119e-05	646.987952	4.29964553e-05	11368029.3
1.2836119e-05	650.60241	4.2757412e-05	11418437.7
1.2836119e-05	654.216867	4.25210146e-05	11468705.4
1.2836119e-05	657.831325	4.22872194e-05	11518832.8
1.2836119e-05	661.445783	4.20559835e-05	11568820.3
1.2836119e-05	665.060241	4.18272651e-05	11618668.2
1.2836119e-05	668.674699	4.16010232e-05	11668376.9
1.2836119e-05	672.289157	4.13772178e-05	11717946.6
1.2836119e-05	675.903614	4.11558096e-05	11767377.9
1.2836119e-05	679.518072	4.09367603e-05	11816670.9
1.2836119e-05	683.13253	4.07200324e-05	11865826
1.2836119e-05	686.746988	4.0505589e-05	11914843.6
1.2836119e-05	690.361446	4.02933942e-05	11963724.1
1.2836119e-05	693.975904	4.00834128e-05	12012467.8
1.2836119e-05	697.590361	3.98756103e-05	12061075.1
1.2836119e-05	701.204819	3.96699528e-05	12109546.2
1.2836119e-05	704.819277	3.94664074e-05	12157881.7
1.2836119e-05	708.433735	3.92649415e-05	12206081.8
1.2836119e-05	712.048193	3.90655235e-05	12254147
1.2836119e-05	715.662651	3.88681223e-05	12302077.6
1.2836119e-05	719.277108	3.86727073e-05	12349874
1.2836119e-05	722.891566	3.84792487e-05	12397536.6
1.2836119e-05	726.506024	3.82877173e-05	12445065.9
1.2836119e-05	730.120482	3.80980843e-05	12492462.1
1.2836119e-05	733.73494	3.79103217e-05	12539725.9
1.2836119e-05	737.349398	3.77244019e-05	12586857.5
1.2836119e-05	740.963855	3.75402978e-05	12633857.4
1.2836119e-05	744.578313	3.7357983e-05	12680726
1.2836119e-05	748.192771	3.71774315e-05	12727463.8
1.2836119e-05	751.807229	3.69986178e-05	12774071.3
1.2836119e-05	755.421687	3.68215169e-05	12820549
